maxAge,totalEsg,environmentScore,socialScore,governanceScore,ratingYear,ratingMonth,highestControversy,peerCount,esgPerformance,peerGroup,relatedControversy,peerEsgScorePerformance,peerGovernancePerformance,peerSocialPerformance,peerEnvironmentPerformance,peerHighestControversyPerformance,percentile,environmentPercentile,socialPercentile,governancePercentile,adult,alcoholic,animalTesting,catholic,controversialWeapons,smallArms,furLeather,gambling,gmo,militaryContract,nuclear,pesticides,palmOil,coal,tobacco,Ticker
86400,23.51,10.08,9.01,4.42,2025,7,2.0,51,AVG_PERF,Household Products,['Customer Incidents'],"{'min': 17.07, 'avg': 26.79960784313725, 'max': 38.01}","{'min': 2.2, 'avg': 5.989062500000003, 'max': 9.06}","{'min': 5.94, 'avg': 9.296562499999999, 'max': 14.18}","{'min': 5.32, 'avg': 9.3359375, 'max': 16.47}","{'min': 0.0, 'avg': 0.9803921568627451, 'max': 2.0}",,,,,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,CLX
86400,18.32,4.22,7.23,6.87,2025,7,1.0,357,LAG_PERF,Diversified Financials,['Customer Incidents;Business Ethics Incidents'],"{'min': 7.16, 'avg': 23.62831932773108, 'max': 37.55}","{'min': 2.03, 'avg': 9.711705882352943, 'max': 19.02}","{'min': 0.21, 'avg': 8.897882352941176, 'max': 13.77}","{'min': 0.07, 'avg': 1.6129411764705868, 'max': 5.66}","{'min': 0.0, 'avg': 0.6638655462184874, 'max': 4.0}",,,,,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,CME
86400,25.16,13.35,8.28,3.53,2025,7,1.0,234,AVG_PERF,Utilities,['Customer Incidents;Business Ethics Incidents'],"{'min': 7.11, 'avg': 29.324999999999996, 'max': 69.63}","{'min': 1.49, 'avg': 5.011788079470196, 'max': 9.96}","{'min': 2.62, 'avg': 10.766357615894037, 'max': 34.99}","{'min': 0.14, 'avg': 10.701589403973506, 'max': 30.62}","{'min': 0.0, 'avg': 1.0811965811965811, 'max': 5.0}",,,,,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,CMS
86400,28.31,12.73,10.62,4.96,2025,7,3.0,227,AVG_PERF,Food Products,['Social Supply Chain Incidents;Business Ethics Incidents;Operations Incidents'],"{'min': 16.37, 'avg': 30.78713656387667, 'max': 49.75}","{'min': 1.54, 'avg': 5.022704918032785, 'max': 11.94}","{'min': 5.89, 'avg': 10.641639344262293, 'max': 20.62}","{'min': 5.07, 'avg': 12.765409836065572, 'max': 26.8}","{'min': 0.0, 'avg': 1.3171806167400881, 'max': 4.0}",,,,,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,KO
86400,17.93,4.85,8.92,4.15,2025,7,2.0,586,LAG_PERF,Software & Services,['Business Ethics Incidents;Employee Incidents'],"{'min': 7.44, 'avg': 21.189334470989767, 'max': 33.72}","{'min': 1.34, 'avg': 5.549801587301587, 'max': 10.54}","{'min': 4.49, 'avg': 10.007142857142858, 'max': 21.64}","{'min': 0.05, 'avg': 3.2042460317460315, 'max': 6.94}","{'min': 0.0, 'avg': 0.6689419795221843, 'max': 4.0}",,,,,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,CTSH
86400,26.91,5.66,11.59,9.65,2025,7,2.0,357,AVG_PERF,Diversified Financials,['Business Ethics Incidents;Customer Incidents'],"{'min': 7.16, 'avg': 23.62831932773108, 'max': 37.55}","{'min': 2.03, 'avg': 9.711705882352943, 'max': 19.02}","{'min': 0.21, 'avg': 8.897882352941176, 'max': 13.77}","{'min': 0.07, 'avg': 1.6129411764705868, 'max': 5.66}","{'min': 0.0, 'avg': 0.6638655462184874, 'max': 4.0}",,,,,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,COIN
86400,23.05,8.17,9.87,5.01,2025,7,2.0,51,AVG_PERF,Household Products,['Social Supply Chain Incidents;Environmental Supply Chain Incidents;Product & Service Incidents'],"{'min': 17.07, 'avg': 26.79960784313725, 'max': 38.01}","{'min': 2.2, 'avg': 5.989062500000003, 'max': 9.06}","{'min': 5.94, 'avg': 9.296562499999999, 'max': 14.18}","{'min': 5.32, 'avg': 9.3359375, 'max': 16.47}","{'min': 0.0, 'avg': 0.9803921568627451, 'max': 2.0}",,,,,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,CL
86400,21.9,4.14,9.88,7.88,2025,7,2.0,101,AVG_PERF,Telecommunication Services,['Governance Incidents;Employee Incidents;Customer Incidents'],"{'min': 12.0, 'avg': 24.749603960396037, 'max': 38.1}","{'min': 2.33, 'avg': 5.314137931034481, 'max': 9.09}","{'min': 5.31, 'avg': 11.449655172413788, 'max': 15.95}","{'min': 1.66, 'avg': 4.969310344827585, 'max': 10.17}","{'min': 0.0, 'avg': 1.0396039603960396, 'max': 3.0}",,,,,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,CMCSA
86400,27.43,11.98,12.04,3.41,2025,7,2.0,227,AVG_PERF,Food Products,['Operations Incidents;Customer Incidents'],"{'min': 16.37, 'avg': 30.78713656387667, 'max': 49.75}","{'min': 1.54, 'avg': 5.022704918032785, 'max': 11.94}","{'min': 5.89, 'avg': 10.641639344262293, 'max': 20.62}","{'min': 5.07, 'avg': 12.765409836065572, 'max': 26.8}","{'min': 0.0, 'avg': 1.3171806167400881, 'max': 4.0}",,,,,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,CAG
86400,36.21,19.86,10.21,6.14,2025,7,2.0,165,LEAD_PERF,Oil & Gas Producers,['Operations Incidents;Product & Service Incidents;Society & Community Incidents'],"{'min': 7.23, 'avg': 43.716121212121244, 'max': 72.4}","{'min': 1.38, 'avg': 6.676823529411765, 'max': 13.27}","{'min': 1.61, 'avg': 10.398235294117656, 'max': 20.61}","{'min': 0.08, 'avg': 22.28517647058823, 'max': 37.0}","{'min': 0.0, 'avg': 1.1757575757575758, 'max': 5.0}",,,,,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,COP
86400,21.11,7.94,8.65,4.52,2025,7,2.0,234,AVG_PERF,Utilities,['Customer Incidents;Operations Incidents'],"{'min': 7.11, 'avg': 29.324999999999996, 'max': 69.63}","{'min': 1.49, 'avg': 5.011788079470196, 'max': 9.96}","{'min': 2.62, 'avg': 10.766357615894037, 'max': 34.99}","{'min': 0.14, 'avg': 10.701589403973506, 'max': 30.62}","{'min': 0.0, 'avg': 1.0811965811965811, 'max': 5.0}",,,,,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,ED
86400,26.69,11.0,11.69,4.0,2025,7,2.0,227,AVG_PERF,Food Products,['Operations Incidents'],"{'min': 16.37, 'avg': 30.78713656387667, 'max': 49.75}","{'min': 1.54, 'avg': 5.022704918032785, 'max': 11.94}","{'min': 5.89, 'avg': 10.641639344262293, 'max': 20.62}","{'min': 5.07, 'avg': 12.765409836065572, 'max': 26.8}","{'min': 0.0, 'avg': 1.3171806167400881, 'max': 4.0}",,,,,False,True,False,,False,False,False,False,False,False,False,False,False,False,False,STZ
86400,28.69,10.62,14.52,3.55,2025,7,1.0,234,AVG_PERF,Utilities,['Business Ethics Incidents;Society & Community Incidents;Operations Incidents;Customer Incidents'],"{'min': 7.11, 'avg': 29.324999999999996, 'max': 69.63}","{'min': 1.49, 'avg': 5.011788079470196, 'max': 9.96}","{'min': 2.62, 'avg': 10.766357615894037, 'max': 34.99}","{'min': 0.14, 'avg': 10.701589403973506, 'max': 30.62}","{'min': 0.0, 'avg': 1.0811965811965811, 'max': 5.0}",,,,,False,False,False,,False,False,False,False,False,False,True,False,False,False,False,CEG
86400,14.77,2.91,7.53,4.33,2025,7,2.0,309,LAG_PERF,Healthcare,['Customer Incidents'],"{'min': 8.44, 'avg': 23.813818770226533, 'max': 37.12}","{'min': 3.18, 'avg': 5.950940170940173, 'max': 10.02}","{'min': 2.57, 'avg': 12.068632478632482, 'max': 22.54}","{'min': 0.04, 'avg': 2.586923076923076, 'max': 6.12}","{'min': 0.0, 'avg': 0.7928802588996764, 'max': 4.0}",,,,,False,False,True,,False,False,False,False,False,False,False,False,False,False,False,COO
86400,18.08,2.9,10.12,5.06,2025,7,1.0,203,LAG_PERF,Commercial Services,['Governance Incidents;Customer Incidents;Operations Incidents;Society & Community Incidents;Employee Incidents'],"{'min': 5.4, 'avg': 17.76891625615764, 'max': 32.28}","{'min': 1.36, 'avg': 3.9414925373134326, 'max': 9.14}","{'min': 1.62, 'avg': 9.480447761194029, 'max': 18.94}","{'min': 0.04, 'avg': 2.416268656716418, 'max': 12.72}","{'min': 0.0, 'avg': 0.7339901477832512, 'max': 4.0}",,,,,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,CPRT
86400,17.5,8.38,4.47,4.64,2025,7,2.0,238,LAG_PERF,Technology Hardware,['Customer Incidents'],"{'min': 4.51, 'avg': 16.96747899159664, 'max': 34.19}","{'min': 0.76, 'avg': 4.80887640449438, 'max': 9.93}","{'min': 1.4, 'avg': 5.3407865168539335, 'max': 12.45}","{'min': 0.17, 'avg': 4.272247191011235, 'max': 11.6}","{'min': 0.0, 'avg': 0.5756302521008403, 'max': 3.0}",,,,,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,GLW
86400,22.35,4.85,12.02,5.48,2025,7,0.0,586,AVG_PERF,Software & Services,['Society & Community Incidents;Governance Incidents;Operations Incidents;Product & Service Incidents;Social Supply Chain Incidents;Customer Incidents;Business Ethics Incidents;Environmental Supply Chain Incidents;Employee Incidents;Public Policy Incidents'],"{'min': 7.44, 'avg': 21.189334470989767, 'max': 33.72}","{'min': 1.34, 'avg': 5.549801587301587, 'max': 10.54}","{'min': 4.49, 'avg': 10.007142857142858, 'max': 21.64}","{'min': 0.05, 'avg': 3.2042460317460315, 'max': 6.94}","{'min': 0.0, 'avg': 0.6689419795221843, 'max': 4.0}",,,,,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,CPAY
86400,33.76,15.2,14.31,4.25,2025,7,3.0,183,LEAD_PERF,Chemicals,['Operations Incidents'],"{'min': 11.77, 'avg': 28.77852459016393, 'max': 50.97}","{'min': 1.26, 'avg': 5.055698924731183, 'max': 8.36}","{'min': 0.89, 'avg': 6.150967741935487, 'max': 14.31}","{'min': 5.42, 'avg': 14.263978494623657, 'max': 22.07}","{'min': 0.0, 'avg': 0.8907103825136612, 'max': 4.0}",,,,,False,False,False,,False,False,False,False,True,False,False,True,False,False,False,CTVA
86400,21.99,6.08,9.56,6.35,2025,7,1.0,586,AVG_PERF,Software & Services,['Customer Incidents'],"{'min': 7.44, 'avg': 21.189334470989767, 'max': 33.72}","{'min': 1.34, 'avg': 5.549801587301587, 'max': 10.54}","{'min': 4.49, 'avg': 10.007142857142858, 'max': 21.64}","{'min': 0.05, 'avg': 3.2042460317460315, 'max': 6.94}","{'min': 0.0, 'avg': 0.6689419795221843, 'max': 4.0}",,,,,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,CSGP
86400,29.02,8.54,15.5,4.98,2025,7,2.0,70,AVG_PERF,Food Retailers,['Customer Incidents;Environmental Supply Chain Incidents;Operations Incidents;Governance Incidents;Employee Incidents;Social Supply Chain Incidents'],"{'min': 13.22, 'avg': 23.094428571428573, 'max': 41.13}","{'min': 1.83, 'avg': 4.5528571428571425, 'max': 8.23}","{'min': 6.39, 'avg': 10.67142857142857, 'max': 15.73}","{'min': 1.92, 'avg': 6.968333333333334, 'max': 12.21}","{'min': 0.0, 'avg': 1.4142857142857144, 'max': 3.0}",,,,,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,COST
86400,37.25,21.36,9.49,6.41,2025,7,2.0,165,LEAD_PERF,Oil & Gas Producers,['Governance Incidents;Operations Incidents'],"{'min': 7.23, 'avg': 43.716121212121244, 'max': 72.4}","{'min': 1.38, 'avg': 6.676823529411765, 'max': 13.27}","{'min': 1.61, 'avg': 10.398235294117656, 'max': 20.61}","{'min': 0.08, 'avg': 22.28517647058823, 'max': 37.0}","{'min': 0.0, 'avg': 1.1757575757575758, 'max': 5.0}",,,,,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,CTRA
86400,18.59,0.32,12.32,5.95,2025,7,2.0,586,LAG_PERF,Software & Services,['Customer Incidents;Business Ethics Incidents'],"{'min': 7.44, 'avg': 21.189334470989767, 'max': 33.72}","{'min': 1.34, 'avg': 5.549801587301587, 'max': 10.54}","{'min': 4.49, 'avg': 10.007142857142858, 'max': 21.64}","{'min': 0.05, 'avg': 3.2042460317460315, 'max': 6.94}","{'min': 0.0, 'avg': 0.6689419795221843, 'max': 4.0}",,,,,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,CRWD
86400,14.07,6.94,2.67,4.47,2025,7,1.0,506,LAG_PERF,Real Estate,['Governance Incidents'],"{'min': 4.1, 'avg': 16.27480237154153, 'max': 32.6}","{'min': 1.19, 'avg': 5.475733333333338, 'max': 16.07}","{'min': 0.28, 'avg': 3.8283555555555546, 'max': 10.05}","{'min': 0.73, 'avg': 3.9249777777777766, 'max': 8.95}","{'min': 0.0, 'avg': 0.25296442687747034, 'max': 4.0}",,,,,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,CCI
86400,23.72,7.59,13.21,2.92,2025,7,2.0,169,AVG_PERF,Transportation,['Customer Incidents;Society & Community Incidents;Employee Incidents;Operations Incidents'],"{'min': 10.83, 'avg': 23.11804733727811, 'max': 38.26}","{'min': 2.23, 'avg': 5.0396875, 'max': 8.98}","{'min': 3.7, 'avg': 9.984270833333332, 'max': 17.22}","{'min': 2.38, 'avg': 7.035416666666666, 'max': 12.09}","{'min': 0.0, 'avg': 1.017751479289941, 'max': 3.0}",,,,,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,CSX
86400,23.42,10.5,8.15,4.76,2025,7,3.0,279,AVG_PERF,Machinery,['Product & Service Incidents'],"{'min': 13.15, 'avg': 28.779677419354833, 'max': 45.24}","{'min': 1.62, 'avg': 5.742968749999998, 'max': 11.05}","{'min': 5.47, 'avg': 10.7375, 'max': 18.31}","{'min': 2.03, 'avg': 10.000937500000001, 'max': 15.89}","{'min': 0.0, 'avg': 0.6559139784946236, 'max': 4.0}",,,,,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,CMI
86400,17.08,0.1,13.05,3.94,2025,7,2.0,309,LAG_PERF,Healthcare,['Business Ethics Incidents;Customer Incidents'],"{'min': 8.44, 'avg': 23.813818770226533, 'max': 37.12}","{'min': 3.18, 'avg': 5.950940170940173, 'max': 10.02}","{'min': 2.57, 'avg': 12.068632478632482, 'max': 22.54}","{'min': 0.04, 'avg': 2.586923076923076, 'max': 6.12}","{'min': 0.0, 'avg': 0.7928802588996764, 'max': 4.0}",,,,,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,CVS
86400,8.52,0.99,3.32,4.21,2025,7,2.0,505,LAG_PERF,Pharmaceuticals,['Operations Incidents'],"{'min': 8.52, 'avg': 29.375306930693093, 'max': 43.03}","{'min': 1.9, 'avg': 6.09472972972973, 'max': 10.47}","{'min': 3.32, 'avg': 13.475810810810813, 'max': 27.87}","{'min': 0.33, 'avg': 2.778108108108109, 'max': 7.17}","{'min': 0.0, 'avg': 0.5287128712871287, 'max': 5.0}",,,,,False,False,True,,False,False,False,False,False,False,False,False,False,False,False,DHR
86400,28.56,11.78,12.68,4.1,2025,7,2.0,210,AVG_PERF,Consumer Services,['Customer Incidents;Employee Incidents;Social Supply Chain Incidents'],"{'min': 11.31, 'avg': 24.918476190476188, 'max': 38.86}","{'min': 1.53, 'avg': 5.301264367816091, 'max': 14.78}","{'min': 5.28, 'avg': 10.615862068965516, 'max': 16.13}","{'min': 0.26, 'avg': 6.844022988505746, 'max': 14.44}","{'min': 0.0, 'avg': 1.0809523809523809, 'max': 4.0}",,,,,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,DRI
86400,16.27,1.52,8.7,6.05,2025,7,0.0,586,LAG_PERF,Software & Services,['Customer Incidents;Business Ethics Incidents;Product & Service Incidents;Social Supply Chain Incidents;Employee Incidents;Operations Incidents;Society & Community Incidents;Public Policy Incidents;Environmental Supply Chain Incidents;Governance Incidents'],"{'min': 7.44, 'avg': 21.189334470989767, 'max': 33.72}","{'min': 1.34, 'avg': 5.549801587301587, 'max': 10.54}","{'min': 4.49, 'avg': 10.007142857142858, 'max': 21.64}","{'min': 0.05, 'avg': 3.2042460317460315, 'max': 6.94}","{'min': 0.0, 'avg': 0.6689419795221843, 'max': 4.0}",,,,,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,DDOG
86400,21.78,0.07,14.44,7.27,2025,7,2.0,309,AVG_PERF,Healthcare,['Customer Incidents;Business Ethics Incidents'],"{'min': 8.44, 'avg': 23.813818770226533, 'max': 37.12}","{'min': 3.18, 'avg': 5.950940170940173, 'max': 10.02}","{'min': 2.57, 'avg': 12.068632478632482, 'max': 22.54}","{'min': 0.04, 'avg': 2.586923076923076, 'max': 6.12}","{'min': 0.0, 'avg': 0.7928802588996764, 'max': 4.0}",,,,,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,DVA
86400,16.12,3.51,8.74,3.87,2025,7,0.0,586,LAG_PERF,Software & Services,['Employee Incidents;Customer Incidents;Environmental Supply Chain Incidents;Product & Service Incidents;Governance Incidents;Operations Incidents;Public Policy Incidents;Society & Community Incidents;Social Supply Chain Incidents;Business Ethics Incidents'],"{'min': 7.44, 'avg': 21.189334470989767, 'max': 33.72}","{'min': 1.34, 'avg': 5.549801587301587, 'max': 10.54}","{'min': 4.49, 'avg': 10.007142857142858, 'max': 21.64}","{'min': 0.05, 'avg': 3.2042460317460315, 'max': 6.94}","{'min': 0.0, 'avg': 0.6689419795221843, 'max': 4.0}",,,,,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,DAY
86400,14.23,3.2,7.94,3.09,2025,7,0.0,78,LAG_PERF,Textiles & Apparel,['Product & Service Incidents;Customer Incidents;Employee Incidents;Environmental Supply Chain Incidents;Governance Incidents;Social Supply Chain Incidents;Public Policy Incidents;Operations Incidents;Business Ethics Incidents;Society & Community Incidents'],"{'min': 9.07, 'avg': 18.131282051282053, 'max': 25.69}","{'min': 0.79, 'avg': 4.734857142857142, 'max': 9.2}","{'min': 3.29, 'avg': 7.564857142857142, 'max': 10.71}","{'min': 0.72, 'avg': 3.4771428571428564, 'max': 7.01}","{'min': 0.0, 'avg': 1.0769230769230769, 'max': 3.0}",,,,,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,DECK
86400,16.1,2.35,9.05,4.7,2025,7,2.0,279,LAG_PERF,Machinery,['Employee Incidents;Business Ethics Incidents;Social Supply Chain Incidents'],"{'min': 13.15, 'avg': 28.779677419354833, 'max': 45.24}","{'min': 1.62, 'avg': 5.742968749999998, 'max': 11.05}","{'min': 5.47, 'avg': 10.7375, 'max': 18.31}","{'min': 2.03, 'avg': 10.000937500000001, 'max': 15.89}","{'min': 0.0, 'avg': 0.6559139784946236, 'max': 4.0}",,,,,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,DE
86400,15.9,0.63,7.29,7.99,2025,7,3.0,238,LAG_PERF,Technology Hardware,['Governance Incidents'],"{'min': 4.51, 'avg': 16.96747899159664, 'max': 34.19}","{'min': 0.76, 'avg': 4.80887640449438, 'max': 9.93}","{'min': 1.4, 'avg': 5.3407865168539335, 'max': 12.45}","{'min': 0.17, 'avg': 4.272247191011235, 'max': 11.6}","{'min': 0.0, 'avg': 0.5756302521008403, 'max': 3.0}",,,,,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,DELL
86400,30.45,11.38,13.88,5.19,2025,7,2.0,169,LEAD_PERF,Transportation,['Business Ethics Incidents;Customer Incidents;Employee Incidents'],"{'min': 10.83, 'avg': 23.11804733727811, 'max': 38.26}","{'min': 2.23, 'avg': 5.0396875, 'max': 8.98}","{'min': 3.7, 'avg': 9.984270833333332, 'max': 17.22}","{'min': 2.38, 'avg': 7.035416666666666, 'max': 12.09}","{'min': 0.0, 'avg': 1.017751479289941, 'max': 3.0}",,,,,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,DAL
86400,32.92,19.82,8.18,4.92,2025,7,2.0,165,LEAD_PERF,Oil & Gas Producers,['Product & Service Incidents;Customer Incidents'],"{'min': 7.23, 'avg': 43.716121212121244, 'max': 72.4}","{'min': 1.38, 'avg': 6.676823529411765, 'max': 13.27}","{'min': 1.61, 'avg': 10.398235294117656, 'max': 20.61}","{'min': 0.08, 'avg': 22.28517647058823, 'max': 37.0}","{'min': 0.0, 'avg': 1.1757575757575758, 'max': 5.0}",,,,,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,DVN
86400,20.24,4.41,10.4,5.43,2025,7,1.0,309,AVG_PERF,Healthcare,['Business Ethics Incidents;Customer Incidents'],"{'min': 8.44, 'avg': 23.813818770226533, 'max': 37.12}","{'min': 3.18, 'avg': 5.950940170940173, 'max': 10.02}","{'min': 2.57, 'avg': 12.068632478632482, 'max': 22.54}","{'min': 0.04, 'avg': 2.586923076923076, 'max': 6.12}","{'min': 0.0, 'avg': 0.7928802588996764, 'max': 4.0}",,,,,False,False,True,,False,False,False,False,False,False,False,False,False,False,False,DXCM
86400,37.31,19.99,9.91,7.41,2025,7,2.0,165,LEAD_PERF,Oil & Gas Producers,['Customer Incidents'],"{'min': 7.23, 'avg': 43.716121212121244, 'max': 72.4}","{'min': 1.38, 'avg': 6.676823529411765, 'max': 13.27}","{'min': 1.61, 'avg': 10.398235294117656, 'max': 20.61}","{'min': 0.08, 'avg': 22.28517647058823, 'max': 37.0}","{'min': 0.0, 'avg': 1.1757575757575758, 'max': 5.0}",,,,,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,FANG
86400,12.23,4.76,2.63,4.84,2025,7,0.0,506,LAG_PERF,Real Estate,['Employee Incidents;Operations Incidents;Product & Service Incidents;Environmental Supply Chain Incidents;Social Supply Chain Incidents;Governance Incidents;Society & Community Incidents;Business Ethics Incidents;Customer Incidents;Public Policy Incidents'],"{'min': 4.1, 'avg': 16.27480237154153, 'max': 32.6}","{'min': 1.19, 'avg': 5.475733333333338, 'max': 16.07}","{'min': 0.28, 'avg': 3.8283555555555546, 'max': 10.05}","{'min': 0.73, 'avg': 3.9249777777777766, 'max': 8.95}","{'min': 0.0, 'avg': 0.25296442687747034, 'max': 4.0}",,,,,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,DLR
86400,21.01,3.59,14.5,2.92,2025,7,3.0,267,AVG_PERF,Retailing,['Employee Incidents'],"{'min': 8.0, 'avg': 18.447340823970045, 'max': 35.09}","{'min': 1.0, 'avg': 4.2882786885245885, 'max': 8.95}","{'min': 4.13, 'avg': 8.934999999999997, 'max': 16.56}","{'min': 0.19, 'avg': 3.790573770491802, 'max': 10.39}","{'min': 0.0, 'avg': 0.9063670411985019, 'max': 4.0}",,,,,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,DG
86400,17.59,3.64,11.99,1.97,2025,7,2.0,267,LAG_PERF,Retailing,['Customer Incidents;Operations Incidents;Employee Incidents'],"{'min': 8.0, 'avg': 18.447340823970045, 'max': 35.09}","{'min': 1.0, 'avg': 4.2882786885245885, 'max': 8.95}","{'min': 4.13, 'avg': 8.934999999999997, 'max': 16.56}","{'min': 0.19, 'avg': 3.790573770491802, 'max': 10.39}","{'min': 0.0, 'avg': 0.9063670411985019, 'max': 4.0}",,,,,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,DLTR
86400,33.67,15.93,12.34,5.4,2025,7,2.0,234,LEAD_PERF,Utilities,['Customer Incidents;Operations Incidents;Society & Community Incidents'],"{'min': 7.11, 'avg': 29.324999999999996, 'max': 69.63}","{'min': 1.49, 'avg': 5.011788079470196, 'max': 9.96}","{'min': 2.62, 'avg': 10.766357615894037, 'max': 34.99}","{'min': 0.14, 'avg': 10.701589403973506, 'max': 30.62}","{'min': 0.0, 'avg': 1.0811965811965811, 'max': 5.0}",,,,,False,False,False,,False,False,False,False,False,False,True,False,False,False,False,D
86400,31.17,11.61,13.39,6.17,2025,7,2.0,210,LEAD_PERF,Consumer Services,['Employee Incidents;Business Ethics Incidents;Social Supply Chain Incidents;Customer Incidents'],"{'min': 11.31, 'avg': 24.918476190476188, 'max': 38.86}","{'min': 1.53, 'avg': 5.301264367816091, 'max': 14.78}","{'min': 5.28, 'avg': 10.615862068965516, 'max': 16.13}","{'min': 0.26, 'avg': 6.844022988505746, 'max': 14.44}","{'min': 0.0, 'avg': 1.0809523809523809, 'max': 4.0}",,,,,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,DPZ
86400,23.63,1.12,14.33,8.17,2025,7,2.0,586,AVG_PERF,Software & Services,['Customer Incidents;Employee Incidents'],"{'min': 7.44, 'avg': 21.189334470989767, 'max': 33.72}","{'min': 1.34, 'avg': 5.549801587301587, 'max': 10.54}","{'min': 4.49, 'avg': 10.007142857142858, 'max': 21.64}","{'min': 0.05, 'avg': 3.2042460317460315, 'max': 6.94}","{'min': 0.0, 'avg': 0.6689419795221843, 'max': 4.0}",,,,,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,DASH
86400,25.54,12.01,9.9,3.63,2025,7,1.0,279,AVG_PERF,Machinery,['Employee Incidents'],"{'min': 13.15, 'avg': 28.779677419354833, 'max': 45.24}","{'min': 1.62, 'avg': 5.742968749999998, 'max': 11.05}","{'min': 5.47, 'avg': 10.7375, 'max': 18.31}","{'min': 2.03, 'avg': 10.000937500000001, 'max': 15.89}","{'min': 0.0, 'avg': 0.6559139784946236, 'max': 4.0}",,,,,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,DOV
86400,19.39,11.92,3.37,4.1,2025,7,3.0,183,LAG_PERF,Chemicals,['Society & Community Incidents'],"{'min': 11.77, 'avg': 28.77852459016393, 'max': 50.97}","{'min': 1.26, 'avg': 5.055698924731183, 'max': 8.36}","{'min': 0.89, 'avg': 6.150967741935487, 'max': 14.31}","{'min': 5.42, 'avg': 14.263978494623657, 'max': 22.07}","{'min': 0.0, 'avg': 0.8907103825136612, 'max': 4.0}",,,,,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,DOW
86400,19.2,9.0,6.28,3.92,2025,7,2.0,41,LAG_PERF,Homebuilders,['Customer Incidents'],"{'min': 11.77, 'avg': 20.495121951219513, 'max': 34.8}","{'min': 1.89, 'avg': 4.029444444444444, 'max': 6.95}","{'min': 4.08, 'avg': 6.156666666666668, 'max': 8.96}","{'min': 4.5, 'avg': 8.187777777777777, 'max': 12.19}","{'min': 0.0, 'avg': 0.8292682926829268, 'max': 2.0}",,,,,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,DHI
86400,31.28,13.86,11.84,5.58,2025,7,2.0,234,LEAD_PERF,Utilities,['Operations Incidents;Customer Incidents'],"{'min': 7.11, 'avg': 29.324999999999996, 'max': 69.63}","{'min': 1.49, 'avg': 5.011788079470196, 'max': 9.96}","{'min': 2.62, 'avg': 10.766357615894037, 'max': 34.99}","{'min': 0.14, 'avg': 10.701589403973506, 'max': 30.62}","{'min': 0.0, 'avg': 1.0811965811965811, 'max': 5.0}",,,,,False,False,False,,False,False,False,False,False,False,True,False,False,False,False,DTE
86400,26.31,13.68,10.04,2.59,2025,7,2.0,234,AVG_PERF,Utilities,['Society & Community Incidents;Customer Incidents;Operations Incidents;Product & Service Incidents;Employee Incidents'],"{'min': 7.11, 'avg': 29.324999999999996, 'max': 69.63}","{'min': 1.49, 'avg': 5.011788079470196, 'max': 9.96}","{'min': 2.62, 'avg': 10.766357615894037, 'max': 34.99}","{'min': 0.14, 'avg': 10.701589403973506, 'max': 30.62}","{'min': 0.0, 'avg': 1.0811965811965811, 'max': 5.0}",,,,,False,False,False,,False,False,False,False,False,False,True,False,False,False,False,DUK
